id,qnat-0_MS_AA,qnat-1_MS_AA,qnat-2_MS_AA,qnat-3_MS_AA,qnat-4_MS_AA,qnat-5_MS_AA,qnat-6_MS_AA,Vnat-0_MS_AA,Vnat-1_MS_AA,Vnat-2_MS_AA,Vnat-3_MS_AA,Vnat-4_MS_AA,Vnat-5_MS_AA,Vnat-6_MS_AA,Ns-0_MS_AA,Ns-1_MS_AA,Ns-2_MS_AA,Ns-3_MS_AA,Ns-4_MS_AA,Ns-5_MS_AA,Ns-6_MS_AA,Np-0_MS_AA,Np-1_MS_AA,Np-2_MS_AA,Np-3_MS_AA,Np-4_MS_AA,Np-5_MS_AA,Np-6_MS_AA,Nd-0_MS_AA,Nd-1_MS_AA,Nd-2_MS_AA,Nd-3_MS_AA,Nd-4_MS_AA,Nd-5_MS_AA,Nd-6_MS_AA,Nlp-0_MS_AA,Nlp-1_MS_AA,Nlp-2_MS_AA,Nlp-3_MS_AA,Nlp-4_MS_AA,Nlp-5_MS_AA,Nlp-6_MS_AA,LPde-0_MS_AA,LPde-1_MS_AA,LPde-2_MS_AA,LPde-3_MS_AA,LPde-4_MS_AA,LPde-5_MS_AA,LPde-6_MS_AA,LPe-0_MS_AA,LPe-1_MS_AA,LPe-2_MS_AA,LPe-3_MS_AA,LPe-4_MS_AA,LPe-5_MS_AA,LPe-6_MS_AA,LPocc-0_MS_AA,LPocc-1_MS_AA,LPocc-2_MS_AA,LPocc-3_MS_AA,LPocc-4_MS_AA,LPocc-5_MS_AA,LPocc-6_MS_AA,LPs-0_MS_AA,LPs-1_MS_AA,LPs-2_MS_AA,LPs-3_MS_AA,LPs-4_MS_AA,LPs-5_MS_AA,LPs-6_MS_AA,LPp-0_MS_AA,LPp-1_MS_AA,LPp-2_MS_AA,LPp-3_MS_AA,LPp-4_MS_AA,LPp-5_MS_AA,LPp-6_MS_AA,LPd-0_MS_AA,LPd-1_MS_AA,LPd-2_MS_AA,LPd-3_MS_AA,LPd-4_MS_AA,LPd-5_MS_AA,LPd-6_MS_AA,Nlv-0_MS_AA,Nlv-1_MS_AA,Nlv-2_MS_AA,Nlv-3_MS_AA,Nlv-4_MS_AA,Nlv-5_MS_AA,Nlv-6_MS_AA,LVde-0_MS_AA,LVde-1_MS_AA,LVde-2_MS_AA,LVde-3_MS_AA,LVde-4_MS_AA,LVde-5_MS_AA,LVde-6_MS_AA,LVe-0_MS_AA,LVe-1_MS_AA,LVe-2_MS_AA,LVe-3_MS_AA,LVe-4_MS_AA,LVe-5_MS_AA,LVe-6_MS_AA,LVocc-0_MS_AA,LVocc-1_MS_AA,LVocc-2_MS_AA,LVocc-3_MS_AA,LVocc-4_MS_AA,LVocc-5_MS_AA,LVocc-6_MS_AA,LVs-0_MS_AA,LVs-1_MS_AA,LVs-2_MS_AA,LVs-3_MS_AA,LVs-4_MS_AA,LVs-5_MS_AA,LVs-6_MS_AA,LVp-0_MS_AA,LVp-1_MS_AA,LVp-2_MS_AA,LVp-3_MS_AA,LVp-4_MS_AA,LVp-5_MS_AA,LVp-6_MS_AA,LVd-0_MS_AA,LVd-1_MS_AA,LVd-2_MS_AA,LVd-3_MS_AA,LVd-4_MS_AA,LVd-5_MS_AA,LVd-6_MS_AA,I-0_MS_AA,I-1_MS_AA,I-2_MS_AA,I-3_MS_AA,I-4_MS_AA,I-5_MS_AA,I-6_MS_AA
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,-0.05512,-0.05022,-2.05155,-1.37118,2.64616,0.0,0.0,17.99846,52.78234,83.77744,110.02612,116.9734,0.0,0.0,1.48,7.74,11.64,15.17,17.85,0.0,0.0,0.02,12.19,22.72,20.67,0.12,0.0,0.0,16.56,33.15,49.71,74.52,99.36,0.0,0.0,6.0,15.0,21.0,27.0,36.0,0.0,0.0,0.2325,0.54655,0.6975,1.04625,1.395,0.0,0.0,-0.11986,-0.58483,-1.09728,-0.53937,-0.71916,0.0,0.0,3.94564,10.74887,17.1072,17.75538,23.67384,0.0,0.0,0.168,0.8842,1.3464,0.756,1.008,0.0,0.0,0.0002,1.4513,2.1564,0.0009,0.0012,0.0,0.0,1.8318,3.6644,5.4972,8.2431,10.9908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,18.0,24.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.24354,-0.36997,-0.10181,2.00771,1.38655,0.0,0.0,17.69092,54.10402,79.77588,123.55486,38.47045,0.0,0.0,1.42,7.99,11.12,18.22,5.92,0.0,0.0,0.02,13.73,20.01,15.97,0.04,0.0,0.0,16.3,32.61,48.94,89.69,32.6,0.0,0.0,6.0,14.0,20.0,37.0,12.0,0.0,0.0,0.21632,0.43264,0.64896,1.50954,0.43264,0.0,0.0,-0.16578,-0.79416,-1.04735,-1.50382,-0.33156,0.0,0.0,3.96336,11.07695,15.51754,25.3493,7.92672,0.0,0.0,0.1838,1.2151,1.3945,1.012,0.3676,0.0,0.0,0.0002,1.1529,1.1558,1.9984,0.0004,0.0,0.0,1.816,3.632,5.4497,9.9896,3.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,22.0,8.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.24354,-0.36997,-0.10181,2.00771,1.38655,0.0,0.0,17.69092,54.10402,79.77588,123.55486,38.47045,0.0,0.0,1.42,7.99,11.12,18.22,5.92,0.0,0.0,0.02,13.73,20.01,15.97,0.04,0.0,0.0,16.3,32.61,48.94,89.69,32.6,0.0,0.0,6.0,14.0,20.0,37.0,12.0,0.0,0.0,0.21632,0.43264,0.64896,1.50954,0.43264,0.0,0.0,-0.16578,-0.79416,-1.04735,-1.50382,-0.33156,0.0,0.0,3.96336,11.07695,15.51754,25.3493,7.92672,0.0,0.0,0.1838,1.2151,1.3945,1.012,0.3676,0.0,0.0,0.0002,1.1529,1.1558,1.9984,0.0004,0.0,0.0,1.816,3.632,5.4497,9.9896,3.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,22.0,8.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,-0.66114,0.33734,-8.83093,-2.09409,-0.32112,0.0,0.0,18.55244,55.25827,110.3038,194.0024,30.14797,0.0,0.0,1.48,8.38,15.2,28.47,4.54,0.0,0.0,0.04,12.88,27.04,3.74,0.06,0.0,0.0,17.12,34.34,68.49,162.64,25.68,0.0,0.0,8.0,20.0,32.0,76.0,12.0,0.0,0.0,0.11864,0.46276,0.47456,1.12708,0.17796,0.0,0.0,-0.2774,-0.76915,-1.1096,-2.6353,-0.4161,0.0,0.0,3.95506,11.14965,15.82024,37.57307,5.93259,0.0,0.0,0.1002,0.3647,0.4008,0.9519,0.1503,0.0,0.0,0.0,1.8343,0.0,0.0,0.0,0.0,0.0,1.8998,3.801,7.5992,18.0481,2.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,6.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,-0.66114,0.33734,-8.83093,-2.09409,-0.32112,0.0,0.0,18.55244,55.25827,110.3038,194.0024,30.14797,0.0,0.0,1.48,8.38,15.2,28.47,4.54,0.0,0.0,0.04,12.88,27.04,3.74,0.06,0.0,0.0,17.12,34.34,68.49,162.64,25.68,0.0,0.0,8.0,20.0,32.0,76.0,12.0,0.0,0.0,0.11864,0.46276,0.47456,1.12708,0.17796,0.0,0.0,-0.2774,-0.76915,-1.1096,-2.6353,-0.4161,0.0,0.0,3.95506,11.14965,15.82024,37.57307,5.93259,0.0,0.0,0.1002,0.3647,0.4008,0.9519,0.1503,0.0,0.0,0.0,1.8343,0.0,0.0,0.0,0.0,0.0,1.8998,3.801,7.5992,18.0481,2.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,6.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.26708,-0.44592,1.38332,0.86414,1.80404,0.0,0.0,17.64742,82.05145,94.15344,103.67813,47.96669,0.0,0.0,1.44,11.84,13.14,15.42,7.45,0.0,0.0,0.02,21.75,16.35,15.43,0.05,0.0,0.0,16.28,48.86,65.13,73.29,40.7,0.0,0.0,8.0,28.0,32.0,39.0,20.0,0.0,0.0,0.1044,0.55386,0.4176,0.62958,0.261,0.0,0.0,-0.2692,-1.27725,-1.0768,-1.7597,-0.673,0.0,0.0,3.94664,15.33266,15.78656,21.45466,9.8666,0.0,0.0,0.1876,0.87,0.7504,1.1436,0.469,0.0,0.0,0.0002,1.6927,0.0008,1.6997,0.0005,0.0,0.0,1.8122,5.4372,7.2488,8.1567,4.5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,18.0,10.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.26708,-0.44592,1.38332,0.86414,1.80404,0.0,0.0,17.64742,82.05145,94.15344,103.67813,47.96669,0.0,0.0,1.44,11.84,13.14,15.42,7.45,0.0,0.0,0.02,21.75,16.35,15.43,0.05,0.0,0.0,16.28,48.86,65.13,73.29,40.7,0.0,0.0,8.0,28.0,32.0,39.0,20.0,0.0,0.0,0.1044,0.55386,0.4176,0.62958,0.261,0.0,0.0,-0.2692,-1.27725,-1.0768,-1.7597,-0.673,0.0,0.0,3.94664,15.33266,15.78656,21.45466,9.8666,0.0,0.0,0.1876,0.87,0.7504,1.1436,0.469,0.0,0.0,0.0002,1.6927,0.0008,1.6997,0.0005,0.0,0.0,1.8122,5.4372,7.2488,8.1567,4.5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,18.0,10.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_chloride_1_smi1_1_s_1,-0.22328,-0.46234,-2.74358,-1.39795,0.80808,0.0,0.0,18.13658,72.08186,67.44312,145.73025,122.6188,0.0,0.0,1.48,11.04,8.92,20.74,18.66,0.0,0.0,0.04,19.57,17.03,17.05,4.28,0.0,0.0,16.7,41.81,41.75,108.55,100.21,0.0,0.0,8.0,26.0,20.0,52.0,49.0,0.0,0.0,0.119,0.67401,0.2975,0.7735,0.714,0.0,0.0,-0.31986,-1.8311,-0.79965,-2.07909,-2.18587,0.0,0.0,3.95126,15.48698,9.87815,25.68319,25.62409,0.0,0.0,0.152,1.1818,0.38,0.988,1.2069,0.0,0.0,0.0004,2.1984,0.001,0.0026,0.7064,0.0,0.0,1.8478,4.6201,4.6195,12.0107,11.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,26.0,24.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_chloride_1_smi1_1_s_1,-0.22328,-0.46234,-2.74358,-1.39795,0.80808,0.0,0.0,18.13658,72.08186,67.44312,145.73025,122.6188,0.0,0.0,1.48,11.04,8.92,20.74,18.66,0.0,0.0,0.04,19.57,17.03,17.05,4.28,0.0,0.0,16.7,41.81,41.75,108.55,100.21,0.0,0.0,8.0,26.0,20.0,52.0,49.0,0.0,0.0,0.119,0.67401,0.2975,0.7735,0.714,0.0,0.0,-0.31986,-1.8311,-0.79965,-2.07909,-2.18587,0.0,0.0,3.95126,15.48698,9.87815,25.68319,25.62409,0.0,0.0,0.152,1.1818,0.38,0.988,1.2069,0.0,0.0,0.0004,2.1984,0.001,0.0026,0.7064,0.0,0.0,1.8478,4.6201,4.6195,12.0107,11.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,26.0,24.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.3591,0.35764,0.71633,2.07418,1.69972,0.0,0.0,17.5563,110.07446,84.8921,99.47592,38.12044,0.0,0.0,1.4,16.09,11.56,13.78,5.8,0.0,0.0,0.04,29.69,17.0,13.22,0.08,0.0,0.0,16.2,64.84,56.71,72.9,32.4,0.0,0.0,8.0,39.0,29.0,36.0,16.0,0.0,0.0,0.17846,1.38061,0.62461,0.80307,0.35692,0.0,0.0,-0.22458,-1.94947,-1.07767,-1.01061,-0.44916,0.0,0.0,3.94082,22.82509,15.45453,17.73369,7.88164,0.0,0.0,0.2148,1.6126,1.0905,0.9666,0.4296,0.0,0.0,0.0002,3.246,0.6609,0.0009,0.0004,0.0,0.0,1.785,7.1414,6.2486,8.0325,3.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10377,0.0,0.0,0.0,0.0,0.0,0.0,0.74673,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,18.0,8.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.3591,0.35764,0.71633,2.07418,1.69972,0.0,0.0,17.5563,110.07446,84.8921,99.47592,38.12044,0.0,0.0,1.4,16.09,11.56,13.78,5.8,0.0,0.0,0.04,29.69,17.0,13.22,0.08,0.0,0.0,16.2,64.84,56.71,72.9,32.4,0.0,0.0,8.0,39.0,29.0,36.0,16.0,0.0,0.0,0.17846,1.38061,0.62461,0.80307,0.35692,0.0,0.0,-0.22458,-1.94947,-1.07767,-1.01061,-0.44916,0.0,0.0,3.94082,22.82509,15.45453,17.73369,7.88164,0.0,0.0,0.2148,1.6126,1.0905,0.9666,0.4296,0.0,0.0,0.0002,3.246,0.6609,0.0009,0.0004,0.0,0.0,1.785,7.1414,6.2486,8.0325,3.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10377,0.0,0.0,0.0,0.0,0.0,0.0,0.74673,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,18.0,8.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.2667,-0.43083,1.41417,0.4572,2.02654,0.0,0.0,17.6515,82.04899,94.13703,93.14707,47.75342,0.0,0.0,1.44,11.83,13.04,13.49,7.22,0.0,0.0,0.02,21.74,16.41,14.93,0.05,0.0,0.0,16.28,48.86,65.13,65.13,40.7,0.0,0.0,8.0,29.0,32.0,33.0,20.0,0.0,0.0,0.09926,0.62124,0.39704,0.39704,0.24815,0.0,0.0,-0.2572,-1.14245,-1.0288,-1.27448,-0.643,0.0,0.0,3.94528,15.06344,15.78112,17.6978,9.8632,0.0,0.0,0.1892,0.5677,0.7568,1.0563,0.473,0.0,0.0,0.0002,1.9992,0.0008,0.7003,0.0005,0.0,0.0,1.8108,5.4337,7.2432,7.2442,4.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,16.0,10.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.2667,-0.43083,1.41417,0.4572,2.02654,0.0,0.0,17.6515,82.04899,94.13703,93.14707,47.75342,0.0,0.0,1.44,11.83,13.04,13.49,7.22,0.0,0.0,0.02,21.74,16.41,14.93,0.05,0.0,0.0,16.28,48.86,65.13,65.13,40.7,0.0,0.0,8.0,29.0,32.0,33.0,20.0,0.0,0.0,0.09926,0.62124,0.39704,0.39704,0.24815,0.0,0.0,-0.2572,-1.14245,-1.0288,-1.27448,-0.643,0.0,0.0,3.94528,15.06344,15.78112,17.6978,9.8632,0.0,0.0,0.1892,0.5677,0.7568,1.0563,0.473,0.0,0.0,0.0002,1.9992,0.0008,0.7003,0.0005,0.0,0.0,1.8108,5.4337,7.2432,7.2442,4.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,16.0,10.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,-0.0796,-0.22986,-1.7594,-1.18161,1.77574,0.20111,0.0,18.022,52.97139,83.50349,108.8318,110.86835,9.76735,0.0,1.48,7.73,11.39,14.91,16.67,1.5,0.0,0.02,12.28,22.57,19.63,3.34,0.01,0.0,16.6,33.22,49.81,74.7,91.3,8.3,0.0,8.0,18.0,26.0,36.0,44.0,4.0,0.0,0.25868,0.51736,0.77604,1.16406,1.42274,0.12934,0.0,-0.11312,-0.64462,-1.05372,-0.50904,-0.62216,-0.05656,0.0,3.93838,11.06682,15.31992,17.72271,21.66109,1.96919,0.0,0.1682,1.0966,1.0392,0.7569,0.9251,0.0841,0.0,0.0004,1.2404,1.466,0.0018,0.0022,0.0002,0.0,1.8314,3.663,5.4947,8.2413,10.0727,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,18.0,22.0,2.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,-0.0796,-0.22986,-1.7594,-1.18161,1.77574,0.20111,0.0,18.022,52.97139,83.50349,108.8318,110.86835,9.76735,0.0,1.48,7.73,11.39,14.91,16.67,1.5,0.0,0.02,12.28,22.57,19.63,3.34,0.01,0.0,16.6,33.22,49.81,74.7,91.3,8.3,0.0,8.0,18.0,26.0,36.0,44.0,4.0,0.0,0.25868,0.51736,0.77604,1.16406,1.42274,0.12934,0.0,-0.11312,-0.64462,-1.05372,-0.50904,-0.62216,-0.05656,0.0,3.93838,11.06682,15.31992,17.72271,21.66109,1.96919,0.0,0.1682,1.0966,1.0392,0.7569,0.9251,0.0841,0.0,0.0004,1.2404,1.466,0.0018,0.0022,0.0002,0.0,1.8314,3.663,5.4947,8.2413,10.0727,0.9157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,18.0,22.0,2.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,-0.31376,0.02282,-3.43597,-3.22444,1.30366,0.0,0.0,18.2535,51.69242,87.19382,116.83854,158.17406,0.0,0.0,1.48,7.5,11.92,15.51,24.0,0.0,0.0,0.02,10.82,25.01,26.03,0.16,0.0,0.0,16.8,33.63,50.41,75.6,134.4,0.0,0.0,8.0,18.0,27.0,36.0,64.0,0.0,0.0,0.32864,0.65728,0.98592,1.47888,2.62912,0.0,0.0,-0.0172,-0.27755,-0.97576,-0.0774,-0.1376,0.0,0.0,3.9198,10.78804,16.78632,17.6391,31.3584,0.0,0.0,0.1496,1.2084,0.9818,0.6732,1.1968,0.0,0.0,0.0002,1.0911,2.4669,0.0009,0.0016,0.0,0.0,1.85,3.7,5.5506,8.325,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,18.0,32.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,-0.31376,0.02282,-3.43597,-3.22444,1.30366,0.0,0.0,18.2535,51.69242,87.19382,116.83854,158.17406,0.0,0.0,1.48,7.5,11.92,15.51,24.0,0.0,0.0,0.02,10.82,25.01,26.03,0.16,0.0,0.0,16.8,33.63,50.41,75.6,134.4,0.0,0.0,8.0,18.0,27.0,36.0,64.0,0.0,0.0,0.32864,0.65728,0.98592,1.47888,2.62912,0.0,0.0,-0.0172,-0.27755,-0.97576,-0.0774,-0.1376,0.0,0.0,3.9198,10.78804,16.78632,17.6391,31.3584,0.0,0.0,0.1496,1.2084,0.9818,0.6732,1.1968,0.0,0.0,0.0002,1.0911,2.4669,0.0009,0.0016,0.0,0.0,1.85,3.7,5.5506,8.325,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,18.0,32.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,-0.32436,-0.14531,-3.22569,-2.82193,0.60657,0.07224,0.0,18.24228,83.65212,70.96066,113.3459,141.76862,9.88389,0.0,1.46,12.66,9.34,15.08,21.02,1.49,0.0,0.02,20.87,19.75,22.9,3.42,0.01,0.0,16.82,50.54,42.05,75.69,117.74,8.41,0.0,8.0,31.0,21.0,36.0,56.0,4.0,0.0,0.2058,1.29544,0.5145,0.9261,1.4406,0.1029,0.0,-0.17942,-1.45413,-0.69192,-0.80739,-1.25594,-0.08971,0.0,3.94038,18.7635,11.37252,17.73171,27.58266,1.97019,0.0,0.1352,1.5064,0.3381,0.6084,0.9464,0.0676,0.0,0.0004,2.8986,1.0008,0.0018,0.0028,0.0002,0.0,1.8642,5.5944,4.6606,8.3889,13.0494,0.9321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,18.0,28.0,2.0,0.0
