,preds_0,truths_0,preds_1,truths_1,preds_2,truths_2,preds_3,truths_3,preds_4,truths_4,preds_5,truths_5,preds_6,truths_6,preds_7,truths_7,preds_8,truths_8,preds_9,truths_9
18,0.8970647394341931,0.9552,0.9033632209859107,0.9154,0.953234680969497,0.9512,0.9716350374367002,0.9666,0.9845543579067677,0.9882,0.9121616683631842,0.9187,0.9620869714986942,0.9656,0.8949527283188682,0.9109,0.989699075441842,1.022,0.8954604919990565,0.8425
19,0.9751964650922825,0.994,0.8910557646021537,0.9127,0.9754737287082833,0.9559,0.9851495175153984,0.9934,0.9526237551895309,0.9522,0.9314795658938823,0.9386,0.9807433107112573,0.9601,0.9891771628705154,0.9671,0.8855860966282005,0.9022,0.9790988502862242,0.9594
20,0.9317882664165944,0.8592,0.9862076337615261,0.9877,0.9724790234028413,0.9773,0.9384348636730127,0.9542,0.869521814303907,0.8593,0.8692907687559779,0.8552,0.8900438564275703,0.8453,0.8961850010657517,0.8673,0.9566388898037297,0.9603,0.8995080560381147,0.8655
21,0.9943322473124763,0.9955,0.9580531490825213,0.9626,0.8793681356042596,0.898,0.9260862994881154,0.9572,0.9303222184109884,0.8468,0.9361472867633247,0.8827,1.0207207568411178,0.8453,0.9645292219553265,0.9619,0.8706619241572365,0.851,0.9494729482065611,0.9325
22,0.8468259307798454,0.8604,0.9642221667440598,0.9642,0.893344439686838,0.8749,0.8780590325742923,0.9493,0.9209255377325514,0.8902,1.0010612957800582,1.0099,0.9390408595578523,0.9582,0.9658889279773629,0.8126,0.8983432736571482,0.8229,0.9743030423519846,0.9718
23,0.9769748723789652,0.9523,0.9811533171087213,0.9584,0.9964623195482719,1.0065,0.9576618839422006,0.9753,0.9425742280698926,0.9383,0.9729634808905787,0.9677,1.006690908825811,1.0322,0.926785446596931,0.8499,0.9079880687878961,0.9039,0.9774333507905619,0.9862
24,0.9820719218585594,0.9683,0.9497636970650843,0.9618,0.9111940032517938,0.9676,0.8604359447446885,0.8298,0.9739347244421214,0.9911,0.9934694163744382,0.9901,0.9424168774573054,0.9088,0.9435061678702041,0.9667,0.8311781790683528,0.8783,0.8896501306195073,0.9542
25,0.8599088075114769,0.8559,0.995842574649347,0.9862,0.963875562342824,0.9819,0.9443234731357787,0.9941,0.9850592181222195,0.9524,0.9639918049978136,0.9575,0.913410543327147,0.921,1.0012122681944131,0.9874,1.0041682189133267,1.0071,0.9778154152943647,1.0154
26,1.0025294297673255,0.9823,0.9603801634853693,0.9563,0.9851071376405007,0.9593,0.9019792973309964,0.9145,0.9737674940965527,0.9974,0.9893414228050871,0.9978,0.9383420402291185,0.9383,0.9411276175126644,0.9247,0.887350641907511,0.8914,0.8745332503324268,0.895
27,0.9733996854951836,0.9919,0.9647294991108081,0.9629,0.9493458641563729,0.9862,0.9702743680670591,0.9741,0.922054537061105,0.9231,0.9082826793665701,0.8973,0.9562470761414243,0.9438,0.9452827824002723,0.9477,0.9905318473030151,1.0093,0.9692666237037838,0.9768
28,0.9793547983155143,0.9878,0.9803963012571629,0.9827,0.9645780675582908,0.9485,0.8882082738369808,0.9058,0.9618071534705832,0.9481,0.9865773081042267,0.9784,0.9921378698547879,0.9872,0.9447525794930908,0.9356,0.9401449441776178,0.9519,0.8683018958121714,0.8457
29,0.9864546256598359,0.9707,0.9836258010437087,0.9817,0.9712289868430375,0.9653,0.8753404163920554,0.8769,0.945801717137187,0.9715,0.9434253021353904,0.9397,0.9578687943271439,0.9364,0.9425829704996153,0.9464,0.965453269033772,1.0037,0.9579052534652942,0.9639
30,0.9419867265239783,0.9384,0.9742486145037735,0.9904,0.9617424633212261,0.9617,0.9155827820375869,0.9351,1.0175096119861011,1.0084,0.8873979577155093,0.8805,0.954049920657237,0.9587,0.8756360959188203,0.8402,0.9617521633287514,0.959,0.897014104290804,0.8672
31,0.97787301870228,0.9718,0.962195729419496,0.8958,0.9721294227225312,0.9718,0.8815970344387604,0.8534,0.9632304567776784,0.9525,0.9753233219511509,0.9862,0.988690214964302,0.9497,0.973420492774821,0.9678,1.0010933040955103,1.0121,0.9749413913217985,0.9854
32,0.940478540963478,0.919,0.9598915725422869,0.934,0.9816235711205992,0.9413,0.9800856998102215,0.9936,0.9857454942577536,0.981,0.9998176246980595,0.9861,0.9481858385271658,0.9528,0.94891187382651,0.9367,0.9879156852039747,0.9994,0.9091205578127343,0.959
33,0.9687628701876365,0.9585,0.99295821293454,1.0008,0.9719196358726562,0.9898,0.9621044549728204,1.0358,0.9576905834732925,0.9432,0.9144020370739487,0.8981,0.9567993969011507,0.9625,0.9312129583290543,0.9545,0.9579437684352793,0.9602,0.9507258342988206,0.9973
34,0.8669820503491033,0.8572,0.9823852181819835,0.9706,0.9761261100458603,0.9548,0.8628882586093171,0.8577,0.9705048562378488,0.9755,0.9702020425521716,0.9724,1.0135796774629269,1.0368,0.9011729198484758,0.8364,0.9145846178680248,0.9127,0.9490803847483086,0.9513
35,0.9586229707581281,0.9543,0.9410112599110896,0.9372,0.9754781328167506,0.9728,0.990802967360968,1.0121,0.9659950098270887,0.9656,0.9042152160706922,0.8944,0.9752718761941616,0.9716,1.0066216780660637,1.0014,0.9691154703216096,0.9898,0.9213020173342651,0.9027
36,0.983961431224102,0.9873,0.9736827002176899,0.9822,0.9029547942274716,0.8132,0.9292702893540574,0.959,0.9833263691331379,0.8613,0.9062867565093167,0.8983,0.9329587931577136,0.93,0.9369530745708007,0.9396,0.9871555609871117,0.998,0.9689679469265658,1.0013
37,0.8828497980730894,0.8771,0.8536752905636199,0.8515,0.9543092576818231,0.9735,0.98845205931997,0.9884,0.9318713044058963,0.9214,0.9548533202570104,0.9438,0.997528424616406,1.0012,0.9550920097393713,0.9853,0.9902740002752828,1.0597,0.9189974234920966,0.9181
38,0.907906761661105,0.91,0.9664136735798752,0.9589,0.955334329327569,0.9366,0.9664751967397255,0.9936,0.9797702932045675,0.9865,0.9617508018632037,0.9897,1.0030415833370603,0.9935,0.9596797464066087,1.086,0.9439208763816203,0.9917,0.9337259310133327,0.9357
39,0.8758561008739361,0.9336,0.899410451535672,0.8722,0.9466708586343454,0.9236,0.9880930516050608,0.9784,0.8604421893203383,0.9336,0.9608508650316149,0.9587,0.943314352553383,0.9401,0.9957651975639825,0.8496,0.9015741506441006,0.8821,0.9726947011690675,0.9904
40,0.9687339560490414,0.9561,1.001307072635151,1.0053,0.9432230933704676,0.9511,0.859229556527107,0.8505,0.8975394329714333,0.8698,0.9477717106810493,0.9483,0.8940459706015735,0.9192,0.9508174371451958,0.9453,0.9300500648265511,0.909,0.8969334613637707,0.9483
41,0.9536056874081529,0.952,0.9937757615729041,1.0078,1.0030992785989732,1.02,0.9995834224644806,0.9761,0.960001763085508,0.9892,0.948897064491012,0.9397,0.9683423413205513,0.9899,0.9265712755957342,0.9339,0.992138710864461,0.9933,0.9446864148647559,0.89
42,0.8472323251459488,0.8428,0.9569085984529646,0.9622,0.9783752334565056,0.9985,0.8666233923931288,0.9019,0.9375774213724171,0.921,0.9784555504325972,0.9662,0.9781733240920022,0.9553,0.9748212388934288,0.997,0.8862636354906233,0.8927,0.9753178049234812,0.9488
43,0.9258065042979862,0.9256,0.9172471407702167,0.9145,1.040059214758488,1.052,0.9049980994457738,0.8768,0.9198082111049559,0.954,0.8714303693475426,0.8594,0.9022659375316467,0.8202,0.9411723144811032,0.9651,0.915243035751382,0.8783,0.9279184300331469,0.9232
44,0.9732475616337596,0.9648,0.9013997124508444,0.9716,0.8463645347094902,0.8259,0.9369666866253334,0.9375,1.0057503728350226,0.9937,0.9623469256600533,1.0051,0.9743502455350831,1.0558,0.8379586111724676,0.8409,0.9088516133701113,0.9148,0.987083175845504,0.9964
45,0.9553848093477549,0.9597,0.8874246071553378,0.8766,0.8826931144395346,0.9202,0.9921397732908805,1.0295,0.9584128971381118,0.9518,0.926777467480826,0.9576,0.8746015644957628,0.8744,0.9169150853945893,0.8477,0.9014388592436549,0.8732,0.9530618706936312,0.9354
46,0.9809492506612587,0.9763,0.9434303991893821,0.9468,0.954971049866826,0.9941,1.017531870347158,1.0378,0.9535708469317964,0.8886,0.9202097899106384,1.0128,0.8475387912650064,0.8272,0.9478240370790847,0.9299,0.9138775447283026,0.9499,0.8557132357440981,0.8603
47,0.9871252224338408,0.9971,0.9749564100598356,0.9657,0.8893403557893393,0.9081,1.010913750565791,1.0038,0.9742020509837767,0.9746,0.9147512250700303,0.9127,0.9630399037808328,0.9887,0.9092837040703508,0.94,0.9278056578107212,0.9251,0.8833822179612394,0.8473
48,0.9487692532163884,0.9592,1.002865267290485,1.0195,0.9650440081801187,0.9525,0.9961710878051344,1.0136,0.9620082220281592,0.9743,0.9574738403663552,0.9696,1.000917539496794,0.9915,0.9556527370805266,0.9582,0.8657124470875355,0.8726,0.8878822443331924,0.9499
49,0.9866311913440187,0.9608,0.9168751120830512,0.9027,0.8898581225775908,0.9319,0.9175471887168436,0.94,0.8698006470070673,0.9235,0.984191887985615,0.9805,0.9679169576987074,0.9722,0.9179172079909946,0.9852,0.91248849554328,0.9181,0.8957307327336332,0.8732
50,0.8852002456624227,0.9319,0.960546989816039,0.9587,0.9705587013483127,0.9572,0.9860054480081991,1.01,0.9128435163561966,0.9112,0.9513114687278078,0.9438,0.9246871371166304,0.8389,0.9662023699925121,0.9531,0.9836431812994126,0.9799,0.9924669430669282,0.9741
51,0.9602202215653081,0.9761,0.9562438703873719,0.9811,0.9759625815021201,0.9874,0.9755911672352013,0.9706,0.8711096615889569,0.853,0.9296055359226933,0.9068,0.9495726102444086,0.966,0.8846519447751731,0.8745,0.9385148510399562,0.9467,0.991088952538735,0.9754
52,0.9335940946005791,0.9463,0.910976361482619,0.9162,0.9963113258026277,1.033,0.9521667920548531,0.956,0.9658752404063858,0.9715,0.9228777127224209,0.9115,0.9633621874435568,0.9599,0.922218515373286,0.9106,0.976050963769743,0.9706,0.9971962969358533,0.9747
53,0.9893337362151008,0.9936,0.9905898133635619,0.9622,0.8791350968180938,0.8792,1.0146777993605691,1.0148,0.9056864696788505,0.8359,0.954848435566436,0.9178,0.8608758200276662,0.8505,0.9545279949647789,0.9404,0.9620557514922979,0.9553,0.9473966844742729,0.9616
54,0.9565211631440119,0.9678,0.8581766357981025,0.8731,0.929061899316369,0.9332,0.9180297260146597,0.9205,0.9608221075152841,0.9851,0.9569056799827422,0.9491,0.9528529735204514,0.959,0.8853552990116438,0.886,0.9654196216092461,0.9553,0.9515550423989232,0.9046
55,0.9077828152146984,0.8981,0.9486468565683918,0.959,0.8759454180054027,0.8896,0.9803490026991675,0.9878,0.9776042669076205,0.9288,0.9923512208711786,0.9632,0.9795425307220581,0.9877,0.9725642283521391,0.9703,0.9922963417354064,0.9783,0.9477192177156792,0.94
56,0.9878386783363643,0.9496,0.9628030667627718,0.9641,0.8518589442498563,0.8459,0.9629893859461814,0.9666,0.9662830466742321,0.9684,0.9787774677576029,1.0368,0.9694747898287683,1.0013,0.9441239501524011,0.9013,0.9780757909381533,0.9904,0.9789220242325959,0.9692
57,1.0050457445546874,1.0002,0.9317847636552223,0.9595,0.915145243739425,0.91,0.8986804923692762,0.8993,0.9316988357947861,0.9375,0.9263218229700225,0.9545,1.0084603771835379,1.0118,0.9898576633966125,0.9787,0.882776170606054,0.903,0.8553393752599787,0.8315
58,1.004224828610511,1.0198,0.951554375198698,0.9524,0.8676739806357417,0.8516,0.9916938573154059,1.0092,0.8802851932783419,0.8711,0.8792278351918688,0.8655,0.9086389491333401,0.9042,0.985169030086397,0.9733,0.9540457423102594,0.9752,0.9835734752463793,0.9824
59,0.9837719833917148,0.9716,0.9423273660981577,1.0013,0.8549239723176485,0.9088,0.9029141835885224,0.9134,0.9336923128368526,0.9753,0.9430054031458824,0.9356,0.9455841879502647,0.9534,0.905061780746759,0.9324,0.9816127093794597,0.9907,0.9583348713509663,0.953
60,0.8571321585015585,0.8366,0.9173875937186771,0.9242,0.9518212183949126,0.946,0.9915092550340063,1.0078,0.9827866045928373,0.99,0.9585951460022138,0.9587,0.9518350430388437,0.9359,0.9584083123536186,0.9547,0.8575693878589056,0.8517,0.9660802902780758,0.9851
61,0.995769094277075,0.9927,0.9718480346950699,0.9721,0.9769107308738322,0.9799,0.9225579215253888,0.958,0.9592986389372724,0.9421,0.8863628814334807,0.8543,0.9933039386604883,0.9978,0.9054770697452065,0.9145,0.9177751849872456,0.9284,0.8870372705056268,0.9186
62,0.9284950297730226,0.901,0.9319858548094869,0.9518,0.9267374038966106,0.8592,0.928841989539598,0.9462,0.9600932931846282,0.9674,0.9175976783445122,0.9543,0.9197454878825073,0.9154,0.960941852720104,0.9968,0.8860422452177494,0.877,0.9488543395031983,0.9408
63,0.979943266776306,1.0046,0.8566574109636145,0.8419,0.8624000242664307,0.842,0.8678620835125732,0.8903,0.8627859050263772,0.8731,0.9077837913871902,0.9852,0.999215638402408,0.9996,0.9852033949020634,1.0139,0.9287937396275817,0.9463,0.9536110848606438,0.9752
64,0.9425170613709059,0.9409,0.8536692991137597,0.8402,0.9788028507527843,0.9593,0.9673966755652565,0.9779,0.9342519125175958,0.8783,0.9101672680736318,0.8943,0.9569071225282949,0.959,0.9814707542246206,0.9948,0.9341891203038425,0.8949,0.92392809995217,0.919
65,0.9805688211117238,0.9485,0.9905585068724926,0.9933,0.9842794611906646,0.9523,0.9184132637537177,0.9131,0.9480729125638268,0.8904,0.9613022855294348,0.9819,0.9772828826967429,0.9774,0.9719838487910443,0.9725,0.9432040470136135,0.9571,0.9789547196433783,0.981
66,0.9819573613934273,0.9824,1.0039594674378955,1.0099,0.9447970632872502,0.9418,1.0312003904992086,1.0577,0.8596235982509771,0.8592,0.9447966359645024,0.9439,0.9259203828381967,0.9982,0.8747957638732995,0.8338,0.8530800614868149,0.8619,0.9318196004874417,0.9715
67,0.9371553987298974,0.9671,0.9397145072708446,0.8782,0.8848650634400903,0.8582,0.9899639033836215,0.9827,0.9788368833587542,0.9883,0.960365130873556,0.9553,0.9423875074084969,0.8499,0.9599525615462341,0.953,0.9599955167543802,0.9496,0.9353091960272549,0.8949
68,0.9924083789832836,0.9893,0.8942997398618575,0.887,0.9887235105957609,0.984,0.9335027601016818,0.9452,0.9797551333699823,0.9927,0.9432414756259526,0.9231,0.8595471374994541,0.8467,0.9075298852155794,0.9499,0.9289081935397716,0.9302,0.8929261581627486,0.8814
69,0.8575563578067679,0.9052,0.9794342621809862,0.9768,0.8958423014685134,0.9044,0.8989258659971858,0.8732,0.9086938681679891,0.9232,0.9662659837498758,1.0065,0.9825414539332029,0.9836,0.9115948949946364,0.9027,0.9543610403086756,0.9696,0.9084791199561577,0.9039
70,0.8603983148428574,0.8593,0.9404302548818807,0.8751,0.9408071411728992,0.958,0.9909694904068312,1.0037,0.928131138179901,0.9321,1.0003077189603542,1.0443,1.0049191711865635,1.0002,0.8991903577271179,0.8588,0.9384848185766774,0.9428,0.9242370181840509,0.8402
71,0.995313333137133,1.0054,0.9445847447973593,0.9384,0.9788675064202804,0.9747,0.9276831363803575,0.9312,0.9157471726534788,0.901,0.9817379989042948,0.9868,0.9404032140512623,0.9598,0.9031569743723304,0.8934,0.957767687986761,0.9676,0.8594504101716691,0.9235
72,0.8454505538314581,0.8473,0.8874639200416474,0.8541,0.9690263654799257,0.9772,0.9735282669201382,0.9523,0.9073698007860362,0.9146,0.9393750416830653,0.9671,0.9319593086574148,0.9386,0.9809103152521914,1.0065,0.8848876440096359,0.8911,0.9855469935257533,0.987
73,0.8757661911865112,0.8592,0.9523220284124844,0.9628,0.9613468966065644,0.9619,0.9557770421993315,0.964,0.9269019078481053,0.9301,0.9416760123515803,0.9468,0.9709682625108281,0.9685,0.8766580216796894,0.8434,0.9843466335865044,1.0,0.9987800913405777,0.9988
74,0.8884209969123193,0.8789,0.9850394714157875,1.0027,1.051293442351218,1.0566,0.9783087774067218,0.9931,0.8878862571812105,0.8824,0.9023705244608542,0.9131,0.9114164594705697,0.902,0.9922090100985113,1.0051,0.9137077331995938,0.9823,0.934201576091701,0.8948
75,0.9269714669727999,0.8973,0.8578277197059886,0.8571,0.8829985155369188,0.8807,0.9633489715929348,0.9709,0.9841692797023803,0.9594,0.895157731572469,0.8423,0.9833077236903032,0.9511,0.944129446936445,0.9643,0.9138639266264371,0.9146,1.0106009728675343,1.036
76,0.9495412220306848,0.9974,0.9111135894090412,0.9104,1.0051613549047393,1.0148,0.9821420306547579,0.8126,0.8893037500459938,0.911,0.9542439273123059,0.9481,0.9532761447720478,0.9678,0.9818720792277746,0.9692,0.8464296227743489,0.8462,1.0077702969540752,1.016
77,0.8580493741454678,0.8434,0.9459578186032053,0.9196,0.8951976696269122,0.9154,0.962668709312484,0.9488,0.9806452816996408,0.9847,0.857682298822446,0.8706,0.8689981855236814,0.8826,0.8493427602130419,0.8586,0.9241626304666181,0.9283,0.962854945449566,0.9889
78,0.865447404046702,0.8518,0.9685461255086646,0.9173,0.9024604120196705,0.9162,0.8896009914298545,0.8513,0.9784339444736088,0.9633,0.971890094800687,0.9845,0.8587448098984957,0.8559,0.943413351130101,0.9553,0.9415143417889378,0.9391,0.9370888666964029,0.9283
79,0.8919739317774332,0.8932,0.9644015995318798,0.9735,0.9906385980461194,0.9605,0.9413309631891521,0.9375,0.8738370739890983,0.8532,0.968927508703457,0.9889,0.9126283727778828,0.8333,0.8851404558762591,0.8491,0.930871157593019,0.9323,0.9994199022855683,0.9795
80,0.9875265621491122,0.961,0.8446813831215155,0.8455,0.9398842087878259,0.9114,0.9873035241716258,0.9524,0.9621987126449162,0.9678,0.9227923366248633,0.9542,0.9581715242432143,0.9717,0.9094058424069216,0.9039,1.0066262910507762,1.016,0.9616317877091838,0.9703
81,0.8835193683975863,0.9202,0.9867743141209869,0.9886,0.8649410179707406,0.8572,0.9141955620412269,0.9387,0.9687951955806571,0.969,1.014201147098177,1.0415,0.9778404467253451,0.9827,0.8692509203439215,0.8473,1.0137225012587159,1.0172,0.9363483262621787,0.9038
82,0.9657459101692385,0.9645,0.9817188374182912,0.975,0.9385714047244147,0.9348,0.9741642727294075,0.9789,1.0147265978163924,0.9962,0.8547722696712602,0.9336,0.9439026429397387,0.9275,0.9604579136082527,0.9695,0.8703160407571411,0.8587,0.987188632991025,0.9413
83,0.9726365147711259,0.961,0.9558503374150601,0.9472,1.002753506922278,1.0047,0.9311853225575762,0.9431,0.9905970551819105,1.0021,0.8434544864107758,0.8453,0.9346367614804106,0.9437,0.9296697399831355,0.9251,0.9731348750285563,0.9677,0.9245573236430514,0.9353
84,0.9413116684689893,0.9472,0.9657680544293323,0.9855,0.8861072620287972,0.8802,0.9261472544007296,0.9384,0.8859045730456079,0.9053,0.9893362501600603,0.9651,0.8894590861365962,0.8488,0.9984320949656366,1.0012,0.9282188092151106,0.901,0.971544179648343,0.97
85,0.8526653666093043,0.8571,0.9977845758209886,1.0333,1.0050513683218418,0.9964,0.9682493695930563,0.9569,0.8346704557305947,0.8492,0.9693318914444173,0.9678,0.9670184520846506,0.9743,0.8832332853431168,0.8928,0.9912426088960217,0.9695,0.912653475063206,0.9195
86,0.9415255641209995,0.9384,0.9558277476045973,0.9628,0.9875746290323982,1.0129,0.8816843798968295,0.8524,0.9603326775425302,0.964,1.0148076274043332,1.0115,0.9892900243431867,1.0121,0.9116962450025493,0.9139,0.8737343150721621,0.8817,0.9341609439017874,0.9505
87,0.9980268893242141,1.0443,0.9244466584260572,0.9403,0.9235976160887898,0.9137,0.9218860688527911,0.9271,0.8687771525536544,0.8786,0.9590764994224483,0.9699,0.941079327481241,0.941,0.9312349405015913,0.8592,0.963130463626818,0.9853,0.9546502361955382,0.9753
88,0.9851619848233036,0.9553,0.950843722885389,0.9722,0.8496131310894687,0.9405,0.9709026789864513,0.9795,0.87991884274903,0.8364,1.0259328494386761,1.0246,0.9692220851770753,0.9549,0.9400457318644196,0.9752,0.9964897707782083,0.9957,0.9318740895255935,0.9273
89,0.9876013426171844,0.9989,0.8571904615853061,0.9336,0.9677502265329192,0.9906,0.8638768843372764,0.8604,0.9211073835095629,0.9601,0.9794382837728798,0.9555,0.8993849491665784,0.8872,0.9859367947006752,1.0103,0.9829618245031444,0.9931,0.9620080353167482,0.9906
90,0.9639541325538432,0.9772,0.8521720183941937,0.8368,0.9932567542978117,0.9733,0.9522391636184079,0.9553,0.9489438049686405,0.9643,0.896373197736224,0.9042,0.994593763983223,1.0597,0.9940212855329545,0.9533,0.902765783167475,0.905,0.9527395808395629,0.9375
91,0.9593288676395167,0.9399,0.9856083713504395,0.983,0.9817333795436602,0.99,0.963599037944916,0.9853,0.9734911091234111,0.9894,1.0024632245814877,0.997,0.9992643429505302,1.0074,0.9682704256443563,0.9696,0.8967528588402384,0.9159,0.9344979391306679,0.9582
92,0.9348031517749341,0.8843,0.9944539982353325,1.0154,0.9803606550547896,0.9744,0.9713397899735847,0.9616,1.0148340736192716,1.0148,0.8363944088199968,0.8669,0.897487164519309,0.8477,0.985816442197043,0.9788,0.9846512366816885,0.9883,0.9605684742606774,0.9805
93,0.9945034057379203,1.0154,0.9899593951462408,0.9931,0.9155208079639957,0.9226,0.8850211765936064,0.8654,0.953456615816124,1.0015,0.9472992458201686,0.9367,0.97501677330898,0.9732,0.9530119817832806,0.9951,0.8888522250937917,0.8821,0.9684620382266078,0.969
94,0.954057952552195,0.9405,0.9822007544779787,0.9784,0.9940588496227996,1.012,1.0167431651394245,1.0061,1.0082777958016522,1.0047,0.9050106852174731,0.8477,0.9403354600988884,0.951,0.9487184702671464,0.9236,0.9928479727338553,0.9944,0.8727244344402618,0.8592
95,0.9318338068432551,0.9542,0.988253837633625,1.0022,0.889409659397062,0.8745,0.9487439156403905,0.9366,0.9340266782554266,0.9302,0.9817138840283447,0.9544,0.974307770141559,0.9885,0.9555387506189893,0.9709,0.9609012018654612,0.9679,0.9969438804477216,1.0041
96,1.0004145541711134,0.9874,0.970313379248484,0.9614,0.9873556436054215,0.9959,0.948025546097304,0.9605,0.9962726019163481,1.0005,0.9366096068277225,0.966,1.017603845457679,1.0367,0.9306270188474807,0.9242,0.886538252422588,0.9308,0.96374934913988,0.9656
97,0.9725984407905536,0.9695,0.9330469692927353,0.919,0.9203169102799973,0.9082,0.9923590846381866,1.0098,0.9344927095722542,0.9121,0.9091177884863455,0.8982,0.864851231237825,0.8829,0.9065419836370607,0.8436,0.853616839068897,0.8461,0.9941764191024871,1.0054
